case_id,SUB_ACT_1,ACT_1,ACT_COMB_1,SUB_ACT_2,ACT_2,ACT_COMB_2,SUB_ACT_3,ACT_3,ACT_COMB_3,SUB_ACT_4,ACT_4,ACT_COMB_4,index,duration_in_days,problem_latest_impact,st_org_line_3,st_function_div,owner_st,product,country,action_owner_country,action_owner_first_name
1-694354058,Awaiting Assignment,Queued,Queued/Awaiting Assignment,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1188,13,Low,Org line A2,A2_2,G40,PROD215,se,Sweden,Akanksha
1-694385837,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1189,19,Major,Org line C,E_4,G88 2nd,PROD793,us,INDIA,Hineesh
1-694385837,Closed,Completed,Completed/Closed,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,In Progress,Accepted,Accepted/In Progress,1189,17,Major,Org line C,E_4,G88 2nd,PROD793,us,INDIA,Hineesh
1-694385837,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,1189,2,Major,Org line C,E_4,G88 2nd,PROD793,us,INDIA,Hineesh
1-694385837,Closed,Completed,Completed/Closed,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1189,2,Major,Org line C,E_4,G88 2nd,PROD793,us,INDIA,Hineesh
1-694385837,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,In Progress,Accepted,Accepted/In Progress,1189,0,Major,Org line C,E_4,G88 2nd,PROD793,us,INDIA,Hineesh
1-694385837,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1189,0,Major,Org line C,E_4,G88 2nd,PROD793,us,INDIA,Hineesh
1-694597155,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,1193,21,Medium,Org line C,E_1,G294 2nd,PROD834,se,Sweden,Per-Erik
1-694597155,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1193,55,Medium,Org line C,E_1,G294 2nd,PROD834,se,Sweden,Per-Erik
1-694794065,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1194,0,Medium,Org line G4,,S33 2nd,PROD374,se,Sweden,Roland
1-694828073,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,1196,8,Medium,Org line C,E_8,G186 2nd,PROD62,in,INDIA,Mahesh
1-694828073,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,Assigned,Accepted,Accepted/Assigned,1196,8,Medium,Org line C,E_8,G186 2nd,PROD62,in,INDIA,Mahesh
1-694828073,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,Assigned,Accepted,Accepted/Assigned,Wait,Accepted,Accepted/Wait,1196,4,Medium,Org line C,E_8,G181 2nd,PROD62,in,Sweden,Radha
1-694828073,Assigned,Accepted,Accepted/Assigned,Assigned,Accepted,Accepted/Assigned,Wait,Accepted,Accepted/Wait,Assigned,Accepted,Accepted/Assigned,1196,6,Medium,Org line C,E_8,G181 2nd,PROD62,in,INDIA,MV
1-694828073,Assigned,Accepted,Accepted/Assigned,Wait,Accepted,Accepted/Wait,Assigned,Accepted,Accepted/Assigned,Awaiting Assignment,Queued,Queued/Awaiting Assignment,1196,8,Medium,Org line C,E_8,G181 2nd,PROD62,in,INDIA,Nagaraj
1-694828073,Wait,Accepted,Accepted/Wait,Assigned,Accepted,Accepted/Assigned,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,1196,6,Medium,Org line C,E_8,G181 2nd,PROD62,in,INDIA,Nagaraj
1-694828073,Assigned,Accepted,Accepted/Assigned,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,1196,0,Medium,Org line C,E_8,G181 2nd,PROD62,in,INDIA,MV
1-694828073,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,1196,0,Medium,Org line C,E_8,G186 2nd,PROD62,in,INDIA,Mahesh
1-694828073,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,1196,0,Medium,Org line C,E_8,G181 2nd,PROD62,in,INDIA,MV
1-694828073,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,Awaiting Assignment,Queued,Queued/Awaiting Assignment,1196,0,Medium,Org line C,E_8,G186 2nd,PROD62,in,INDIA,Mahesh
1-694828073,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,1196,42,Medium,Org line C,E_8,G186 2nd,PROD62,in,INDIA,MV
1-694828073,Assigned,Accepted,Accepted/Assigned,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,1196,42,Medium,Org line C,E_8,G186 2nd,PROD62,in,Sweden,G?an
1-694828073,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1196,1,Medium,Org line C,E_4,G87 2nd,PROD62,in,INDIA,Pratap
1-695258011,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,1201,3,Low,Org line A2,D_1,V17 3rd,PROD604,kr,POLAND,Jolanta
1-695258011,Wait,Accepted,Accepted/Wait,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1201,25,Low,Org line A2,D_1,V17 3rd,PROD604,kr,POLAND,Jolanta
1-695425289,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,1204,3,Medium,Org line C,C_3,G95 3rd,PROD565,se,INDIA,Pratap
1-695425289,Wait,Accepted,Accepted/Wait,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1204,3,Medium,Org line C,C_3,G95 3rd,PROD565,se,INDIA,Pratap
1-695486321,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,1205,0,Medium,Org line C,E_10,G288 2nd,PROD659,se,Sweden,Rakesh
1-695486321,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,1205,0,Medium,Org line C,E_10,G288 2nd,PROD659,se,Sweden,Rakesh
1-695486321,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1205,3,Medium,Org line C,E_10,G288 2nd,PROD659,se,Sweden,Ruchi
1-696097603,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,1211,14,Medium,Org line C,E_6,M3 2nd,PROD346,se,Sweden,Peter
1-696097603,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,Awaiting Assignment,Queued,Queued/Awaiting Assignment,1211,14,Medium,Org line C,E_6,M3 2nd,PROD346,se,Sweden,Peter
1-696097603,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,1211,2,Medium,Org line C,,S51 2nd,PROD346,se,Sweden,Peter
1-696097603,Assigned,Accepted,Accepted/Assigned,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,1211,2,Medium,Org line C,,S51 2nd,PROD346,se,Sweden,Lars-Erik
1-696097603,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,1211,0,Medium,Org line C,E_6,M3 2nd,PROD346,se,Sweden,Peter
1-696097603,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,1211,0,Medium,Org line C,,S51 2nd,PROD346,se,Sweden,Bj?n
1-696097603,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,Assigned,Accepted,Accepted/Assigned,1211,0,Medium,Org line C,,S51 2nd,PROD346,se,Sweden,Lars-Erik
1-696097603,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,Assigned,Accepted,Accepted/Assigned,Wait,Accepted,Accepted/Wait,1211,0,Medium,Org line C,,S51 2nd,PROD346,se,Sweden,Bj?n
1-696097603,Awaiting Assignment,Queued,Queued/Awaiting Assignment,Assigned,Accepted,Accepted/Assigned,Wait,Accepted,Accepted/Wait,Closed,Completed,Completed/Closed,1211,2,Medium,Org line C,E_6,M3 2nd,PROD346,se,Sweden,Peter
1-696680265,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,1214,4,High,Org line C,E_4,G88 2nd,PROD793,us,USA,Robert
1-696680265,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,1214,4,High,Org line C,E_4,G88 2nd,PROD793,us,USA,Robert
1-696680265,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,1214,0,High,Org line C,E_4,G93 2nd,PROD793,us,Sweden,Alam
1-696680265,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,1214,2,High,Org line C,E_4,G88 2nd,PROD793,us,USA,Robert
1-696680265,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,Closed,Completed,Completed/Closed,1214,2,High,Org line C,E_4,G93 2nd,PROD793,us,Sweden,Alam
1-696714411,Awaiting Assignment,Queued,Queued/Awaiting Assignment,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1216,3,Medium,Org line C,E_10,G84 2nd,PROD454,in,Sweden,Malin
1-696835891,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,1217,1,Medium,Org line A2,A2_5,A8 2nd,PROD327,in,Sweden,Inge
1-696835891,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1217,0,Medium,Org line A2,A2_5,A8 2nd,PROD327,in,Sweden,Inge
1-697041731,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,Closed,Completed,Completed/Closed,In Progress,Accepted,Accepted/In Progress,1221,0,High,Org line C,E_4,G88 2nd,PROD793,us,INDIA,Hineesh
1-697041731,Wait,Accepted,Accepted/Wait,Closed,Completed,Completed/Closed,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1221,15,High,Org line C,E_4,G88 2nd,PROD793,us,INDIA,Hineesh
1-697458590,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,1226,0,High,Org line C,E_10,G271 2nd,PROD802,se,Sweden,Praveen
1-697458590,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,Awaiting Assignment,Queued,Queued/Awaiting Assignment,1226,0,High,Org line C,E_10,G271 2nd,PROD802,se,Sweden,Praveen
1-697458590,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,Awaiting Assignment,Queued,Queued/Awaiting Assignment,Assigned,Accepted,Accepted/Assigned,1226,1,High,Org line C,E_10,G271 2nd,PROD802,se,Sweden,Neeraj
1-697458590,Assigned,Accepted,Accepted/Assigned,Awaiting Assignment,Queued,Queued/Awaiting Assignment,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,1226,1,High,Org line C,E_10,G271 2nd,PROD802,se,Sweden,Rohit
1-697458590,Awaiting Assignment,Queued,Queued/Awaiting Assignment,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,1226,1,High,Org line C,C_6,G273 3rd,PROD802,se,Sweden,Martin
1-697458590,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,1226,1,High,Org line C,C_6,G273 3rd,PROD802,se,Sweden,Lennart
1-697458590,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,Wait,Accepted,Accepted/Wait,1226,0,High,Org line C,C_6,G273 3rd,PROD802,se,Sweden,Lennart
1-697458590,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,Wait,Accepted,Accepted/Wait,Closed,Completed,Completed/Closed,1226,0,High,Org line C,C_6,G273 3rd,PROD802,se,Sweden,Michael
1-697459701,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,1227,0,High,Org line C,E_1,G55 2nd,PROD821,nl,Belgium,Peter
1-697459701,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1227,0,High,Org line V7n,,V32 2nd,PROD821,nl,Netherlands,Reinier
1-697811404,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1230,13,High,Org line A2,A2_3,U6 2nd,PROD802,se,Sweden,Agneta
1-697987547,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,1231,5,Low,Org line V2,,T2 2nd,PROD367,se,Sweden,Andreas
1-697987547,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,1231,0,Low,Org line V2,,T2 2nd,PROD367,se,Sweden,Andreas
1-697987547,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,1231,0,Low,Org line V2,,T4 2nd,PROD367,se,Sweden,Anna
1-697987547,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,1231,0,Low,Org line V2,,T2 2nd,PROD367,se,Sweden,Andreas
1-697987547,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1231,0,Low,Org line V2,,T4 2nd,PROD367,se,Sweden,Anna
1-698044001,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,1232,0,Major,Org line C,C_6,G273 3rd,PROD802,se,Sweden,Martin
1-698044001,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,1232,0,Major,Org line C,C_6,G273 3rd,PROD802,se,Sweden,Martin
1-698044001,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1232,26,Major,Org line C,C_6,G273 3rd,PROD802,se,Sweden,Michael
1-698216063,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,1236,4,Medium,Org line C,E_2,G57 2nd,PROD327,se,Sweden,Gitt
1-698216063,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,1236,5,Medium,Org line C,E_2,G57 2nd,PROD327,se,Sweden,Gitt
1-698216063,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1236,1,Medium,Org line C,E_2,G57 2nd,PROD327,se,Sweden,Alexander
1-698751834,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1242,39,Medium,Org line C,E_5,G92,PROD793,in,INDIA,Sreelesh
1-698754281,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1243,0,Major,Org line C,E_10,G209 2nd,PROD473,in,Sweden,Danish
1-698842669,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,1244,0,Medium,Org line C,C_3,G95 3rd,PROD325,se,Sweden,Daniel
1-698842669,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1244,0,Medium,Org line C,C_3,G95 3rd,PROD325,se,Sweden,Daniel
1-698842669,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,In Progress,Accepted,Accepted/In Progress,1244,0,Medium,Org line C,C_3,G211 3rd,PROD325,se,INDIA,Amar
1-698842669,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,1244,0,Medium,Org line C,C_3,G211 3rd,PROD325,se,INDIA,Amar
1-698998499,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,1245,1,Medium,Org line C,E_10,G288 2nd,PROD631,se,Sweden,Rakesh
1-698998499,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,1245,0,Medium,Org line C,E_10,G288 2nd,PROD631,se,Sweden,Rakesh
1-698998499,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,1245,0,Medium,Org line C,E_10,G288 2nd,PROD631,se,Sweden,Sarvesh
1-698998499,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,1245,0,Medium,Org line C,E_10,G271 2nd,PROD631,se,Sweden,Praveen
1-698998499,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,1245,0,Medium,Org line C,E_10,G271 2nd,PROD631,se,Sweden,Neeraj
