Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Span,Work Order Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,12:00.0,53:00.0,001:41,350,Punch Holder,ID4445,S,0,0,0,
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,53:00.0,48:00.0,008:55,350,Punch Holder,ID4445,D,60,0,0,
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,50:00.0,17:00.0,000:27,350,Punch Holder,ID0420,D,3,0,0,
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,19:00.0,25:00.0,001:06,350,Punch Holder,ID4385,D,6,0,0,
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,25:00.0,22:00.0,002:57,350,Punch Holder,ID4385,D,9,0,0,
Case 267,Round Grinding - Q.C.,Quality Check 1,54:00.0,04:00.0,003:10,350,Punch Holder,ID4618,D,0,0,0,
Case 267,Round Grinding - Q.C.,Quality Check 1,47:00.0,53:00.0,005:06,350,Punch Holder,ID4618,D,0,0,0,
Case 267,Round Grinding - Q.C.,Quality Check 1,46:00.0,47:00.0,002:01,350,Punch Holder,ID4618,D,207,0,0,
Case 267,Final Inspection Q.C.,Quality Check 1,47:00.0,48:00.0,000:01,350,Punch Holder,ID4618,D,207,0,0,
Case 267,Packing,Packing,00:00.0,00:00.0,000:00,350,Punch Holder,ID4820,D,207,0,0,
Case 267,Round Grinding - Q.C.,Quality Check 1,17:00.0,16:00.0,003:59,350,Punch Holder,ID4618,D,109,0,0,
Case 267,Final Inspection Q.C.,Quality Check 1,55:00.0,09:00.0,000:14,350,Punch Holder,ID4618,D,109,0,0,
Case 267,Packing,Packing,00:00.0,00:00.0,000:00,350,Punch Holder,ID4820,D,110,0,0,
Case 267,Final Inspection Q.C.,Quality Check 1,18:00.0,40:00.0,001:22,350,Punch Holder,ID4618,D,0,0,0,
Case 267,Round Grinding - Q.C.,Quality Check 1,41:00.0,43:00.0,000:01,350,Punch Holder,ID4618,D,1,0,0,
Case 267,Final Inspection Q.C.,Quality Check 1,41:00.0,42:00.0,000:02,350,Punch Holder,ID4618,D,1,0,0,
Case 267,Final Inspection Q.C.,Quality Check 1,43:00.0,43:00.0,002:00,350,Punch Holder,ID4618,D,0,0,0,
Case 267,Round Grinding - Q.C.,Quality Check 1,44:00.0,08:00.0,000:24,350,Punch Holder,ID4618,D,0,16,0,
Case 267,Round Grinding - Machine 2,Machine 2 - Round Grinding,06:00.0,11:00.0,000:05,350,Punch Holder,ID4618,D,0,8,0,
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,00:00.0,53:00.0,000:53,350,Punch Holder,ID0420,D,0,0,0,
Case 267,Final Inspection Q.C.,Quality Check 1,39:00.0,05:00.0,001:26,350,Punch Holder,ID4618,D,6,0,0,
Case 267,Round Grinding - Q.C.,Quality Check 1,46:00.0,47:00.0,000:01,350,Punch Holder,ID4618,D,6,0,0,
Case 267,Round Grinding - Q.C.,Quality Check 1,12:00.0,13:00.0,000:01,350,Punch Holder,ID4618,D,3,0,0,
Case 267,Final Inspection Q.C.,Quality Check 1,13:00.0,28:00.0,000:00,350,Punch Holder,ID4618,D,3,0,0,
Case 267,Packing,Packing,00:00.0,00:00.0,000:00,350,Punch Holder,ID4291,D,9,0,0,
Case 268,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,58:00.0,48:00.0,008:50,35,Locknut,ID0997,S,1,0,0,
Case 268,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,48:00.0,00:00.0,001:12,35,Locknut,ID0997,S,0,0,0,
Case 268,Turning & Milling Q.C.,Quality Check 1,02:00.0,02:00.0,001:00,35,Locknut,ID4618,D,0,0,0,
Case 268,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,26:00.0,34:00.0,004:08,35,Locknut,ID0997,S,0,0,0,
Case 268,Turning & Milling Q.C.,Quality Check 1,15:00.0,20:00.0,001:05,35,Locknut,ID4618,D,0,0,0,
Case 268,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,35:00.0,01:00.0,004:26,35,Locknut,ID0997,D,16,0,0,
Case 268,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,18:00.0,35:00.0,005:17,35,Locknut,ID4872,D,11,0,0,
Case 268,Turning & Milling Q.C.,Quality Check 1,00:00.0,15:00.0,000:00,35,Locknut,ID4287,D,34,0,0,
Case 268,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,31:00.0,40:00.0,002:09,35,Locknut,ID0997,D,7,0,0,
Case 268,Turning & Milling Q.C.,Quality Check 1,00:00.0,43:00.0,001:43,35,Locknut,ID4287,D,0,1,0,
Case 268,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,46:00.0,56:00.0,002:10,35,Locknut,ID0997,S,1,0,0,
Case 268,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,09:00.0,46:00.0,003:37,35,Locknut,ID4794,D,33,0,0,
Case 268,Turning & Milling Q.C.,Quality Check 1,59:00.0,29:00.0,000:30,35,Locknut,ID4618,D,0,0,0,
Case 268,Turning & Milling Q.C.,Quality Check 1,10:00.0,25:00.0,000:00,35,Locknut,ID4618,D,34,0,0,
Case 268,Turning & Milling Q.C.,Quality Check 1,00:00.0,21:00.0,001:21,35,Locknut,ID4618,D,0,0,0,
Case 268,Flat Grinding - Machine 11,Machine 11 - Grinding,51:00.0,52:00.0,001:01,35,Locknut,ID4882,D,34,0,0,
Case 268,Lapping - Machine 1,Machine 1 - Lapping,27:00.0,07:00.0,000:40,35,Locknut,ID0998,D,34,0,0,
Case 268,Round Grinding - Machine 3,Machine 3 - Round Grinding,40:00.0,30:00.0,003:50,35,Locknut,ID4385,S,0,0,0,
Case 268,Round Grinding - Machine 3,Machine 3 - Round Grinding,30:00.0,50:00.0,007:20,35,Locknut,ID0420,D,25,0,0,
Case 268,Round Grinding - Machine 3,Machine 3 - Round Grinding,54:00.0,10:00.0,002:16,35,Locknut,ID4445,D,9,0,0,
Case 268,Laser Marking - Machine 7,Machine 7- Laser Marking,41:00.0,26:00.0,000:45,35,Locknut,ID0998,D,34,0,0,
Case 268,Packing,Packing,00:00.0,00:00.0,000:00,35,Locknut,ID4291,D,34,0,0,
Case 268,Final Inspection Q.C.,Quality Check 1,50:00.0,19:00.0,000:29,35,Locknut,ID4493,D,34,0,0,
Case 269,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,30:00.0,30:00.0,005:00,12,Ballnut,ID0997,S,0,0,0,
Case 269,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,19:00.0,04:00.0,007:45,12,Ballnut,ID0997,S,6,0,0,
Case 269,Turning & Milling Q.C.,Quality Check 1,20:00.0,56:00.0,002:36,12,Ballnut,ID4287,D,0,0,0,
Case 269,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,32:00.0,47:00.0,000:00,12,Ballnut,ID0997,S,1,0,0,
Case 269,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,48:00.0,43:00.0,003:55,12,Ballnut,ID0997,D,5,0,0,
Case 269,Turning & Milling Q.C.,Quality Check 1,40:00.0,53:00.0,001:13,12,Ballnut,ID4287,D,12,0,0,
Case 269,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,04:00.0,04:00.0,002:00,12,Ballnut,ID0997,S,1,0,0,
Case 269,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,05:00.0,54:00.0,004:49,12,Ballnut,ID0997,D,11,0,0,
Case 269,Turning & Milling Q.C.,Quality Check 1,10:00.0,20:00.0,001:10,12,Ballnut,ID4287,D,0,0,0,
Case 269,Turning & Milling Q.C.,Quality Check 1,00:00.0,40:00.0,001:40,12,Ballnut,ID4287,D,12,0,0,
Case 269,Laser Marking - Machine 7,Machine 7- Laser Marking,24:00.0,39:00.0,000:00,12,Ballnut,ID0998,D,12,0,0,
Case 269,Lapping - Machine 1,Machine 1 - Lapping,24:00.0,24:00.0,001:01,12,Ballnut,ID0998,D,12,0,0,
Case 269,Round Grinding - Machine 2,Machine 2 - Round Grinding,30:00.0,00:00.0,002:30,12,Ballnut,ID4385,S,0,0,0,
Case 269,Round Grinding - Machine 2,Machine 2 - Round Grinding,50:00.0,48:00.0,005:58,12,Ballnut,ID4355,D,12,0,0,
Case 269,Round Grinding - Machine 12,Machine 12 - Grinding,35:00.0,31:00.0,000:56,12,Ballnut,ID4528,S,0,0,0,
Case 269,Round Grinding - Machine 12,Machine 12 - Grinding,32:00.0,51:00.0,001:19,12,Ballnut,ID4528,D,12,0,0,
Case 269,Final Inspection Q.C.,Quality Check 1,00:00.0,40:00.0,001:40,12,Ballnut,ID4287,D,0,0,0,
Case 269,Final Inspection Q.C.,Quality Check 1,06:00.0,00:00.0,001:54,12,Ballnut,ID4287,D,0,0,0,
Case 269,Final Inspection Q.C.,Quality Check 1,20:00.0,55:00.0,002:35,12,Ballnut,ID4287,D,0,0,0,
Case 269,Packing,Packing,00:00.0,00:00.0,000:00,12,Ballnut,ID4820,D,12,0,0,
Case 269,Final Inspection Q.C.,Quality Check 1,00:00.0,31:00.0,000:31,12,Ballnut,ID4287,D,12,0,0,
Case 27,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,57:00.0,51:00.0,001:54,12,Ballnut,ID0997,S,0,0,0,
Case 27,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,00:00.0,00:00.0,003:00,12,Ballnut,ID0997,S,1,0,0,
Case 27,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,04:00.0,09:00.0,001:05,12,Ballnut,ID0997,S,0,0,0,
Case 27,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,09:00.0,24:00.0,003:15,12,Ballnut,ID0997,D,11,0,0,
Case 27,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,09:00.0,39:00.0,004:30,12,Ballnut,ID0997,S,0,0,0,
Case 27,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,58:00.0,02:00.0,000:04,12,Ballnut,ID0997,D,0,0,0,
Case 27,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,37:00.0,02:00.0,001:25,12,Ballnut,ID0997,D,12,0,0,
Case 27,Turning & Milling Q.C.,Quality Check 1,50:00.0,51:00.0,000:01,12,Ballnut,ID4618,D,12,0,0,
Case 27,Lapping - Machine 1,Machine 1 - Lapping,19:00.0,26:00.0,001:07,12,Ballnut,ID4872,D,12,0,0,
Case 27,Round Grinding - Manual,Machine 27 - Grinding,27:00.0,27:00.0,001:00,12,Ballnut,ID4872,S,0,0,0,
Case 27,Round Grinding - Manual,Machine 27 - Grinding,27:00.0,11:00.0,003:44,12,Ballnut,ID4872,D,12,0,0,
Case 27,Laser Marking - Machine 7,Machine 7- Laser Marking,57:00.0,13:00.0,000:16,12,Ballnut,ID0998,D,12,0,0,
Case 27,Final Inspection Q.C.,Quality Check 1,48:00.0,00:00.0,003:12,12,Ballnut,ID4618,D,0,0,0,
Case 27,Packing,Packing,00:00.0,00:00.0,000:00,12,Ballnut,ID4820,D,12,0,0,
Case 27,Final Inspection Q.C.,Quality Check 1,17:00.0,55:00.0,002:38,12,Ballnut,ID4618,D,12,0,0,
Case 271,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,00:00.0,00:00.0,003:00,150,Cable Head,ID4932,S,0,0,0,
Case 271,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,19:00.0,53:00.0,000:34,150,Cable Head,ID4932,S,0,0,0,
Case 271,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,00:00.0,00:00.0,008:00,150,Cable Head,ID4932,D,28,0,0,
Case 271,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,05:00.0,43:00.0,001:38,150,Cable Head,ID4429,B,0,0,0,
Case 271,Turning & Milling Q.C.,Quality Check 1,24:00.0,36:00.0,008:12,150,Cable Head,ID4493,D,0,0,0,
Case 271,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,01:00.0,55:00.0,010:54,150,Cable Head,ID4932,D,39,0,0,
Case 271,Turning & Milling Q.C.,Quality Check 1,00:00.0,15:00.0,000:00,150,Cable Head,ID4493,D,5,4,0,
Case 271,Turning & Milling Q.C.,Quality Check 1,00:00.0,41:00.0,008:41,150,Cable Head,ID4493,D,68,0,0,
Case 271,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,15:00.0,14:00.0,006:59,150,Cable Head,ID4429,D,24,0,0,
Case 271,Laser Marking - Machine 7,Machine 7- Laser Marking,27:00.0,57:00.0,000:30,150,Cable Head,ID4882,D,39,0,0,
Case 271,Turning & Milling Q.C.,Quality Check 1,41:00.0,48:00.0,000:07,150,Cable Head,ID4493,D,71,2,0,
Case 271,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,44:00.0,59:00.0,000:00,150,Cable Head,ID4429,D,82,0,0,
Case 271,Laser Marking - Machine 7,Machine 7- Laser Marking,25:00.0,58:00.0,003:33,150,Cable Head,ID4385,D,105,0,0,
Case 271,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,15:00.0,000:00,150,Cable Head,ID4882,D,0,0,0,
Case 271,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,15:00.0,000:00,150,Cable Head,ID4882,D,0,0,0,
Case 271,Grinding Rework,Machine 11 - Grinding,10:00.0,37:00.0,000:27,150,Cable Head,ID4882,D,0,0,0,
Case 271,Lapping - Machine 1,Machine 1 - Lapping,13:00.0,45:00.0,000:32,150,Cable Head,ID4882,D,32,0,0,
Case 271,Lapping - Machine 1,Machine 1 - Lapping,50:00.0,07:00.0,000:17,150,Cable Head,ID4882,D,16,0,0,
Case 271,Lapping - Machine 1,Machine 1 - Lapping,07:00.0,27:00.0,004:20,150,Cable Head,ID0998,D,40,0,0,
Case 271,Grinding Rework,Machine 11 - Grinding,45:00.0,16:00.0,002:31,150,Cable Head,ID4882,D,0,0,0,
Case 271,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,15:00.0,000:00,150,Cable Head,ID4882,D,0,0,0,
Case 271,Lapping - Machine 1,Machine 1 - Lapping,40:00.0,44:00.0,001:04,150,Cable Head,ID4882,D,30,0,0,
Case 271,Grinding Rework,Machine 11 - Grinding,02:00.0,12:00.0,001:10,150,Cable Head,ID4882,D,0,0,0,
Case 271,Lapping - Machine 1,Machine 1 - Lapping,17:00.0,12:00.0,000:55,150,Cable Head,ID4882,D,26,0,0,
Case 271,Round Grinding - Machine 2,Machine 2 - Round Grinding,04:00.0,10:00.0,001:06,150,Cable Head,ID4355,S,0,0,0,
Case 271,Round Grinding - Machine 2,Machine 2 - Round Grinding,13:00.0,11:00.0,004:58,150,Cable Head,ID4385,S,0,0,0,
Case 271,Round Grinding - Machine 2,Machine 2 - Round Grinding,11:00.0,40:00.0,002:29,150,Cable Head,ID4385,D,6,0,0,
Case 271,Lapping - Machine 1,Machine 1 - Lapping,45:00.0,26:00.0,004:41,150,Cable Head,ID0998,D,0,0,0,
Case 271,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,15:00.0,000:00,150,Cable Head,ID4882,D,0,0,0,
Case 271,Round Grinding - Machine 3,Machine 3 - Round Grinding,42:00.0,12:00.0,001:30,150,Cable Head,ID4445,S,0,0,0,
Case 271,Round Grinding - Machine 3,Machine 3 - Round Grinding,12:00.0,56:00.0,001:44,150,Cable Head,ID4445,D,9,0,0,
Case 271,Round Grinding - Machine 3,Machine 3 - Round Grinding,48:00.0,53:00.0,006:05,150,Cable Head,ID0420,D,29,0,0,
Case 271,Round Grinding - Machine 3,Machine 3 - Round Grinding,03:00.0,46:00.0,008:43,150,Cable Head,ID4445,D,27,0,0,
Case 271,Round Grinding - Machine 3,Machine 3 - Round Grinding,57:00.0,11:00.0,004:14,150,Cable Head,ID0420,B,0,0,0,
Case 271,Round Grinding - Machine 3,Machine 3 - Round Grinding,11:00.0,15:00.0,001:04,150,Cable Head,ID0420,D,3,0,0,
Case 271,Round Grinding - Machine 3,Machine 3 - Round Grinding,16:00.0,23:00.0,000:07,150,Cable Head,ID4355,D,1,0,0,
Case 271,Round Grinding - Machine 3,Machine 3 - Round Grinding,16:00.0,32:00.0,002:16,150,Cable Head,ID4445,S,0,0,0,
Case 271,Round Grinding - Machine 3,Machine 3 - Round Grinding,32:00.0,35:00.0,006:03,150,Cable Head,ID4445,D,14,0,0,
Case 271,Round Grinding - Machine 2,Machine 2 - Round Grinding,57:00.0,58:00.0,000:01,150,Cable Head,ID0420,D,0,0,0,
Case 271,Round Grinding - Machine 3,Machine 3 - Round Grinding,58:00.0,52:00.0,004:54,150,Cable Head,ID0420,D,13,0,0,
Case 271,Round Grinding - Machine 3,Machine 3 - Round Grinding,05:00.0,37:00.0,008:32,150,Cable Head,ID4528,D,24,0,0,
Case 271,Round Grinding - Machine 3,Machine 3 - Round Grinding,01:00.0,41:00.0,007:40,150,Cable Head,ID4445,D,18,0,0,
Case 271,Lapping - Machine 1,Machine 1 - Lapping,58:00.0,16:00.0,001:18,150,Cable Head,ID4882,D,0,0,0,
Case 271,Round Grinding - Machine 3,Machine 3 - Round Grinding,42:00.0,37:00.0,000:55,150,Cable Head,ID4445,D,0,0,0,
Case 271,Final Inspection Q.C.,Quality Check 1,20:00.0,55:00.0,004:35,150,Cable Head,ID4493,D,0,0,0,
Case 271,Packing,Packing,00:00.0,00:00.0,000:00,150,Cable Head,ID4820,D,66,0,0,
Case 271,Final Inspection Q.C.,Quality Check 1,00:00.0,41:00.0,004:41,150,Cable Head,ID4493,D,66,0,0,
Case 271,Packing,Packing,00:00.0,00:00.0,000:00,150,Cable Head,ID4820,D,57,0,0,
Case 271,Final Inspection Q.C.,Quality Check 1,59:00.0,01:00.0,004:02,150,Cable Head,ID4493,D,57,0,0,
Case 271,Grinding Rework - Machine 27,Machine 27 - Grinding,10:00.0,45:00.0,000:35,150,Cable Head,ID4528,D,0,0,0,
Case 271,Grinding Rework - Machine 27,Machine 27 - Grinding,00:00.0,20:00.0,002:20,150,Cable Head,ID4872,D,0,0,0,
Case 271,Grinding Rework - Machine 27,Machine 27 - Grinding,14:00.0,04:00.0,003:50,150,Cable Head,ID4528,D,0,0,0,
Case 271,Final Inspection Q.C.,Quality Check 1,03:00.0,05:00.0,000:02,150,Cable Head,ID4493,D,12,0,0,
Case 271,Final Inspection Q.C.,Quality Check 1,01:00.0,16:00.0,000:00,150,Cable Head,ID4493,D,0,2,0,
Case 271,Packing,Packing,00:00.0,00:00.0,000:00,150,Cable Head,ID4820,D,12,0,0,
Case 271,Final Inspection Q.C.,Quality Check 1,59:00.0,14:00.0,000:00,150,Cable Head,ID4493,D,6,0,1,
Case 271,Packing,Packing,00:00.0,00:00.0,000:00,150,Cable Head,ID4493,D,0,0,0,
Case 271,Packing,Packing,00:00.0,00:00.0,000:00,150,Cable Head,ID4820,D,6,0,0,
Case 271,Packing,Packing,00:00.0,00:00.0,000:00,150,Cable Head,ID4820,D,1,0,0,
Case 272,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,28:00.0,30:00.0,005:02,20,Spur Gear,ID3846,S,0,0,0,
Case 272,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,58:00.0,26:00.0,002:28,20,Spur Gear,ID4641,S,1,0,0,
Case 272,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,27:00.0,27:00.0,007:00,20,Spur Gear,ID4641,D,16,0,0,
Case 272,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,09:00.0,29:00.0,000:20,20,Spur Gear,ID3846,D,3,0,0,
Case 272,Turning & Milling Q.C.,Quality Check 1,17:00.0,05:00.0,000:48,20,Spur Gear,ID4618,D,18,2,0,
Case 272,Flat Grinding - Machine 11,Machine 11 - Grinding,50:00.0,30:00.0,001:40,20,Spur Gear,ID0998,D,18,0,0,
Case 272,Turning & Milling Q.C.,Quality Check 1,21:00.0,16:00.0,002:55,20,Spur Gear,ID4618,D,0,0,0,
Case 272,Laser Marking - Machine 7,Machine 7- Laser Marking,57:00.0,24:00.0,000:27,20,Spur Gear,ID0998,D,18,0,0,
Case 272,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,30:00.0,000:30,20,Spur Gear,ID0998,D,18,0,0,
Case 272,Round Grinding - Machine 3,Machine 3 - Round Grinding,18:00.0,18:00.0,001:00,20,Spur Gear,ID4385,S,0,0,0,
Case 272,Round Grinding - Machine 3,Machine 3 - Round Grinding,19:00.0,59:00.0,001:40,20,Spur Gear,ID4385,D,10,0,0,
Case 272,Round Grinding - Machine 3,Machine 3 - Round Grinding,12:00.0,42:00.0,001:30,20,Spur Gear,ID4355,D,8,0,0,
Case 272,Final Inspection Q.C.,Quality Check 1,00:00.0,07:00.0,004:07,20,Spur Gear,ID4618,D,0,0,0,
Case 272,Packing,Packing,00:00.0,00:00.0,000:00,20,Spur Gear,ID4820,D,18,0,0,
Case 272,Final Inspection Q.C.,Quality Check 1,34:00.0,36:00.0,000:02,20,Spur Gear,ID4618,D,0,0,0,
Case 272,Final Inspection Q.C.,Quality Check 1,09:00.0,24:00.0,000:00,20,Spur Gear,ID4618,D,18,0,0,
Case 273,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,25:00.0,15:00.0,006:50,12,Spur Gear,ID3846,S,1,0,0,
Case 273,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,16:00.0,07:00.0,016:51,12,Spur Gear,ID3846,D,3,0,0,
Case 273,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,04:00.0,08:00.0,000:04,12,Spur Gear,ID4132,D,8,0,0,
Case 273,Turning & Milling Q.C.,Quality Check 1,53:00.0,04:00.0,001:11,12,Spur Gear,ID4618,D,12,0,0,
Case 273,Flat Grinding - Machine 11,Machine 11 - Grinding,23:00.0,52:00.0,002:29,12,Spur Gear,ID0998,D,12,0,0,
Case 273,Laser Marking - Machine 7,Machine 7- Laser Marking,42:00.0,50:00.0,000:08,12,Spur Gear,ID0998,D,12,0,0,
Case 273,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,00:00.0,002:00,12,Spur Gear,ID0998,D,12,0,0,
Case 273,Round Grinding - Manual,Machine 27 - Grinding,30:00.0,45:00.0,001:15,12,Spur Gear,ID4528,S,0,0,0,
Case 273,Round Grinding - Machine 12,Machine 12 - Grinding,24:00.0,03:00.0,000:39,12,Spur Gear,ID4872,S,0,0,0,
Case 273,Round Grinding - Machine 12,Machine 12 - Grinding,04:00.0,46:00.0,000:42,12,Spur Gear,ID4872,D,2,0,0,
Case 273,Round Grinding - Machine 12,Machine 12 - Grinding,11:00.0,30:00.0,004:19,12,Spur Gear,ID4528,D,10,0,0,
Case 273,Packing,Packing,00:00.0,00:00.0,000:00,12,Spur Gear,ID4491,D,12,0,0,
Case 273,Final Inspection Q.C.,Quality Check 1,54:00.0,59:00.0,005:05,12,Spur Gear,ID4618,D,0,0,0,
Case 273,Final Inspection Q.C.,Quality Check 1,31:00.0,32:00.0,000:01,12,Spur Gear,ID4618,D,12,0,0,
Case 273,Final Inspection Q.C.,Quality Check 1,51:00.0,00:00.0,003:09,12,Spur Gear,ID4618,D,0,0,0,
Case 274,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,01:00.0,43:00.0,005:42,3,Spur Gear,ID4219,S,1,0,0,
Case 274,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,59:00.0,12:00.0,003:13,3,Spur Gear,ID4219,B,0,0,0,
Case 274,Turning & Milling Q.C.,Quality Check 1,05:00.0,40:00.0,001:35,3,Spur Gear,ID4287,D,0,0,0,
Case 274,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,13:00.0,51:00.0,001:38,3,Spur Gear,ID4219,D,2,0,0,
Case 274,Turning & Milling Q.C.,Quality Check 1,30:00.0,14:00.0,000:44,3,Spur Gear,ID4287,D,3,0,0,
Case 274,Flat Grinding - Machine 11,Machine 11 - Grinding,50:00.0,30:00.0,000:40,3,Spur Gear,ID4872,D,3,0,0,
Case 274,Lapping - Machine 1,Machine 1 - Lapping,30:00.0,30:00.0,001:00,3,Spur Gear,ID4872,D,3,0,0,
Case 274,Round Grinding - Manual,Machine 27 - Grinding,30:00.0,00:00.0,002:30,3,Spur Gear,ID4872,D,3,0,0,
Case 274,Round Grinding - Q.C.,Quality Check 1,00:00.0,02:00.0,001:02,3,Spur Gear,ID4287,D,3,0,0,
Case 274,Laser Marking - Machine 7,Machine 7- Laser Marking,05:00.0,20:00.0,000:00,3,Spur Gear,ID0998,D,3,0,0,
Case 274,Final Inspection Q.C.,Quality Check 1,12:00.0,49:00.0,001:37,3,Spur Gear,ID4287,D,0,0,0,
Case 274,Final Inspection Q.C.,Quality Check 1,20:00.0,30:00.0,000:10,3,Spur Gear,ID4287,D,3,0,0,
Case 274,Packing,Packing,00:00.0,00:00.0,000:00,3,Spur Gear,ID4820,D,3,0,0,
Case 277,Milling - Machine 16,Machine 16 - Milling,30:00.0,00:00.0,008:30,3,Cable Head,ID4326,D,3,0,0,
Case 277,Turning & Milling Q.C.,Quality Check 1,00:00.0,15:00.0,000:00,3,Cable Head,ID4493,D,3,0,0,
Case 277,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,54:00.0,000:54,3,Cable Head,ID4528,D,3,0,0,
Case 277,Round Grinding - Manual,Machine 27 - Grinding,00:00.0,30:00.0,001:30,3,Cable Head,ID4528,S,0,0,0,
Case 277,Round Grinding - Manual,Machine 27 - Grinding,30:00.0,45:00.0,005:15,3,Cable Head,ID4528,D,0,0,0,
Case 277,Round Grinding - Manual,Machine 27 - Grinding,50:00.0,30:00.0,001:40,3,Cable Head,ID4528,D,3,0,0,
Case 277,Lapping - Machine 1,Machine 1 - Lapping,30:00.0,40:00.0,000:10,3,Cable Head,ID4528,D,3,0,0,
Case 277,Round Grinding - Manual,Machine 27 - Grinding,03:00.0,00:00.0,000:57,3,Cable Head,ID4528,S,0,0,0,
Case 277,Round Grinding - Manual,Machine 27 - Grinding,00:00.0,43:00.0,007:43,3,Cable Head,ID4528,D,0,0,0,
Case 277,Packing,Packing,00:00.0,00:00.0,000:00,3,Cable Head,ID4491,D,2,0,0,
Case 277,Round Grinding - Manual,Machine 27 - Grinding,54:00.0,06:00.0,002:12,3,Cable Head,ID4528,D,2,0,0,
Case 277,Final Inspection Q.C.,Quality Check 1,00:00.0,29:00.0,006:29,3,Cable Head,ID4493,D,2,1,0,
Case 277,Round Grinding - Manual,Machine 27 - Grinding,06:00.0,51:00.0,001:45,3,Cable Head,ID4528,D,1,0,0,
Case 277,Round Grinding - Manual,Machine 27 - Grinding,03:00.0,34:00.0,000:31,3,Cable Head,ID4528,D,0,0,0,
Case 28,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,50:00.0,39:00.0,002:49,250,Ballnut,ID4794,S,0,0,0,
Case 28,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,16:00.0,45:00.0,010:29,250,Ballnut,ID4794,S,3,0,0,
Case 28,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,23:00.0,50:00.0,005:27,250,Ballnut,ID4167,S,2,0,0,
Case 28,Turning & Milling Q.C.,Quality Check 1,29:00.0,06:00.0,001:37,250,Ballnut,ID4618,D,0,0,0,
Case 28,Turning & Milling Q.C.,Quality Check 1,03:00.0,16:00.0,000:13,250,Ballnut,ID4618,D,0,0,0,
