Problem Number,Problem Change Date,Days count,Problem Change Time,Problem Sub Status,Problem Status,Problem Latest Impact,Problem Involved ST Org line 3,Problem Involved ST Function Div,Problem Involved Owner ST,Product,Country,Problem Involved Action Owner Country,Problem Involved Action Owner First Name
1-574222268,2012-01-30,0,21:46:13+01:00,In Progress,Accepted,Medium,Org line G4,,S30 2nd,PROD412,se,Sweden,David
1-574222268,2012-01-30,0,21:46:22+01:00,Closed,Completed,Medium,Org line G4,,S30 2nd,PROD412,se,Sweden,David
1-574271413,2011-09-14,-138,15:48:08+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,USA,Carolyn
1-574271413,2011-09-14,0,16:00:36+01:00,Awaiting Assignment,Queued,Medium,Org line G3,,G199 3rd,PROD98,us,USA,Carolyn
1-574271413,2011-09-14,0,16:11:43+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,Sweden,SV
1-574271413,2011-09-14,0,16:11:51+01:00,Assigned,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,USA,Carolyn
1-574271413,2012-02-02,141,22:49:41+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,POLAND,Ewa
1-574271413,2012-02-02,0,22:50:27+01:00,Closed,Completed,Medium,Org line G3,,G199 3rd,PROD98,us,POLAND,Ewa
1-574466092,2011-09-15,-140,08:23:48+01:00,In Progress,Accepted,Low,Org line A2,A2_2,G139 3rd,PROD573,se,Sweden,Mats
1-574466092,2011-09-15,0,08:25:16+01:00,Awaiting Assignment,Queued,Low,Org line A2,A2_2,G139 3rd,PROD573,se,Sweden,Mats
1-574466092,2011-09-15,0,10:26:39+01:00,In Progress,Accepted,Low,Org line C,E_10,G249 3rd,PROD573,se,POLAND,Grzegorz
1-574466092,2011-09-15,0,10:27:25+01:00,Awaiting Assignment,Queued,Low,Org line A2,A2_2,G139 3rd,PROD573,se,Sweden,Mats
1-574466092,2011-09-15,0,10:27:53+01:00,In Progress,Accepted,Low,Org line A2,A2_2,G139 3rd,PROD573,se,POLAND,Grzegorz
1-574466092,2011-09-15,0,10:28:03+01:00,Assigned,Accepted,Low,Org line A2,A2_2,G139 3rd,PROD573,se,Sweden,Gladys
1-574466092,2011-09-15,0,11:05:35+01:00,Awaiting Assignment,Queued,Low,Org line C,C_6,G144 3rd,PROD573,se,Sweden,Adam
1-574466092,2011-09-15,0,11:08:38+01:00,In Progress,Accepted,Low,Org line C,C_6,G144 3rd,PROD573,se,Sweden,Adam
1-574466092,2012-01-04,111,11:59:17+01:00,In Progress,Accepted,Low,Org line C,C_6,G144 3rd,PROD573,se,Sweden,John
1-574466092,2012-01-04,0,12:02:04+01:00,Closed,Completed,Low,Org line C,C_6,G144 3rd,PROD573,se,Sweden,John
1-574623837,2011-09-15,-111,14:59:18+01:00,In Progress,Accepted,Major,Org line A2,A2_3,N26 2nd,PROD791,pl,POLAND,Radoslaw
1-574623837,2011-10-12,27,12:02:06+01:00,Assigned,Accepted,Major,Org line A2,A2_3,N26 2nd,PROD791,pl,POLAND,Radoslaw
1-574623837,2012-01-19,99,13:05:18+01:00,In Progress,Accepted,Major,Org line A2,A2_3,N26 2nd,PROD791,pl,POLAND,Radoslaw
1-574623837,2012-01-19,0,13:08:49+01:00,Closed,Completed,Major,Org line A2,A2_3,N26 2nd,PROD791,pl,POLAND,Radoslaw
1-574663931,2011-09-15,-126,14:49:02+01:00,In Progress,Accepted,Major,Org line A2,A2_3,N5 2nd,PROD56,us,USA,Lorre
1-574663931,2011-09-16,1,14:13:53+01:00,Cancelled,Completed,Major,Org line A2,A2_3,N5 2nd,PROD56,us,USA,Lorre
1-574663931,2011-09-16,0,16:51:41+01:00,In Progress,Accepted,Major,Org line A2,A2_3,N5 2nd,PROD56,us,USA,Lorre
1-574663931,2011-11-10,55,21:04:27+01:00,Assigned,Accepted,Major,Org line A2,A2_3,N5 2nd,PROD56,us,USA,Lorre
1-574663931,2012-01-04,55,13:23:24+01:00,Closed,Completed,Major,Org line A2,A2_3,N5 2nd,PROD56,us,USA,Lorre
1-575690736,2011-09-19,-107,14:44:47+01:00,In Progress,Accepted,High,Org line D,D_2,G122 3rd,PROD618,us,Belgium,Wim
1-575690736,2011-09-20,1,14:06:13+01:00,In Progress,Accepted,High,Org line D,D_2,G122 3rd,PROD618,us,Belgium,Wim
1-575690736,2011-09-21,1,09:44:31+01:00,In Progress,Accepted,High,Org line D,D_2,G122 3rd,PROD618,us,Belgium,Wim
1-575690736,2012-03-23,184,10:52:42+01:00,Closed,Completed,High,Org line D,D_2,G122 3rd,PROD618,us,Belgium,Wim
1-576186189,2011-09-20,-185,17:55:07+01:00,In Progress,Accepted,Medium,Org line C,E_1,G99 2nd,PROD153,se,Sweden,Curt
1-576186189,2011-09-20,0,18:08:34+01:00,In Progress,Accepted,Medium,Org line C,E_1,G99 2nd,PROD153,se,Sweden,Curt
1-576186189,2012-01-02,104,09:29:04+01:00,In Progress,Accepted,Medium,Org line C,E_1,G99 2nd,PROD153,se,France,Sebastian
1-576186189,2012-01-02,0,09:32:09+01:00,Closed,Completed,Medium,Org line C,E_1,G99 2nd,PROD153,se,France,Sebastian
1-576423636,2011-09-21,-103,15:10:26+01:00,In Progress,Accepted,Medium,Org line A2,A2_3,N23 2nd,PROD76,se,Sweden,Yvonne
1-576423636,2012-01-18,119,12:47:25+01:00,In Progress,Accepted,Medium,Org line A2,A2_3,N23 2nd,PROD76,se,Sweden,Yvonne
1-576423636,2012-01-18,0,12:47:27+01:00,Closed,Completed,Medium,Org line A2,A2_3,N23 2nd,PROD76,se,Sweden,Yvonne
1-576667260,2011-09-22,-118,05:59:26+01:00,In Progress,Accepted,High,Org line A2,A2_1,D4,PROD791,pl,INDIA,Siddharth
1-576667260,2011-09-22,0,06:09:25+01:00,Awaiting Assignment,Queued,High,Org line A2,A2_1,D4,PROD791,pl,INDIA,Siddharth
1-576667260,2011-09-26,4,07:23:43+01:00,Awaiting Assignment,Queued,High,Org line A2,A2_3,N26 2nd,PROD791,pl,POLAND,Leszek
1-576667260,2011-10-12,16,11:58:35+01:00,Assigned,Accepted,High,Org line A2,A2_3,N26 2nd,PROD791,pl,POLAND,Miroslawa
1-576667260,2011-10-14,2,14:31:57+01:00,Wait,Accepted,High,Org line A2,A2_3,N26 2nd,PROD791,pl,POLAND,Miroslawa
1-576667260,2012-01-18,96,14:47:19+01:00,In Progress,Accepted,High,Org line A2,A2_3,N26 2nd,PROD791,pl,POLAND,Miroslawa
1-576667260,2012-01-18,0,14:48:10+01:00,Closed,Completed,High,Org line A2,A2_3,N26 2nd,PROD791,pl,POLAND,Miroslawa
1-576807766,2011-09-22,-118,12:44:06+01:00,In Progress,Accepted,High,Org line C,E_10,G255 2nd,PROD462,se,Sweden,Christoffer
1-576807766,2011-09-22,0,13:16:09+01:00,In Progress,Accepted,High,Org line C,E_10,G255 2nd,PROD462,se,Sweden,Christoffer
1-576807766,2012-02-01,132,13:11:49+01:00,Closed,Completed,High,Org line C,E_10,G255 2nd,PROD462,se,Sweden,Christoffer
1-576881364,2011-09-22,-132,13:43:41+01:00,In Progress,Accepted,Low,Org line C,E_10,G255 2nd,PROD462,se,Sweden,Christoffer
1-576881364,2012-02-01,132,12:56:57+01:00,Closed,Completed,Low,Org line C,E_10,G255 2nd,PROD462,se,Sweden,Christoffer
1-576934735,2011-09-22,-132,14:40:42+01:00,In Progress,Accepted,Medium,Org line C,E_8,G119 2nd,PROD597,in,INDIA,Vinay
1-576934735,2012-02-17,148,09:03:43+01:00,Closed,Completed,Medium,Org line C,E_8,G119 2nd,PROD597,in,INDIA,Vinay
1-576984464,2011-09-22,-148,16:23:28+01:00,In Progress,Accepted,Medium,Org line A2,A2_2,G21 2nd,PROD604,pl,Sweden,Hannes
1-576984464,2011-09-22,0,16:29:40+01:00,Awaiting Assignment,Queued,Medium,Org line A2,A2_2,G21 2nd,PROD604,pl,Sweden,Hannes
1-576984464,2011-09-23,1,14:56:45+01:00,Awaiting Assignment,Queued,Medium,Org line C,E_6,G48 2nd,PROD604,pl,Sweden,Per
1-576984464,2011-10-05,12,08:08:09+01:00,Awaiting Assignment,Queued,Medium,Org line A2,D_1,G197 2nd,PROD604,pl,POLAND,Jaroslaw
1-576984464,2011-10-12,7,09:51:09+01:00,Awaiting Assignment,Queued,Medium,Org line A2,D_1,V18 3rd,PROD604,pl,INDIA,Jayesh
1-576984464,2011-10-24,12,12:00:09+01:00,Assigned,Accepted,Medium,Org line A2,D_1,V18 3rd,PROD604,pl,Sweden,Prashanth
1-576984464,2011-10-24,0,13:51:00+01:00,In Progress,Accepted,Medium,Org line A2,D_1,V18 3rd,PROD604,pl,Sweden,Prashanth
1-576984464,2011-10-24,0,16:35:24+01:00,Awaiting Assignment,Queued,Medium,Org line A2,D_1,G197 2nd,PROD604,pl,POLAND,Jaroslaw
1-576984464,2011-10-25,1,08:57:00+01:00,Awaiting Assignment,Queued,Medium,Org line A2,A2_2,G21 2nd,PROD604,pl,Sweden,Hannes
1-576984464,2011-10-25,0,13:56:25+01:00,Awaiting Assignment,Queued,Medium,Org line A2,D_1,G197 2nd,PROD604,pl,POLAND,Jaroslaw
1-576984464,2011-11-03,9,14:47:43+01:00,In Progress,Accepted,Medium,Org line A2,D_1,G197 2nd,PROD604,pl,POLAND,Jaroslaw
1-576984464,2011-11-03,0,14:50:59+01:00,Wait,Accepted,Medium,Org line A2,D_1,G197 2nd,PROD604,pl,POLAND,Jaroslaw
1-576984464,2012-01-24,82,14:14:49+01:00,Wait,Accepted,Medium,Org line A2,D_1,G197 2nd,PROD604,pl,POLAND,Jaroslaw
1-576984464,2012-01-24,0,14:22:00+01:00,Closed,Completed,Medium,Org line A2,D_1,G197 2nd,PROD604,pl,POLAND,Jaroslaw
1-577196856,2011-09-23,-123,09:03:32+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,USA,Carolyn
1-577196856,2011-09-23,0,09:08:08+01:00,Awaiting Assignment,Queued,Medium,Org line G3,,G199 3rd,PROD98,us,USA,Carolyn
1-577196856,2011-09-23,0,18:52:40+01:00,In Progress,Accepted,Medium,Org line A2,A2_2,G21 2nd,PROD98,us,Sweden,SV
1-577196856,2011-09-23,0,18:53:20+01:00,Assigned,Accepted,Medium,Org line A2,A2_2,G21 2nd,PROD98,us,USA,Carolyn
1-577196856,2012-02-04,134,13:20:48+01:00,In Progress,Accepted,Medium,Org line A2,A2_2,G21 2nd,PROD98,us,POLAND,Ewa
1-577196856,2012-02-04,0,13:23:42+01:00,Closed,Completed,Medium,Org line A2,A2_2,G21 2nd,PROD98,us,POLAND,Ewa
1-577236636,2011-09-23,-134,10:06:06+01:00,In Progress,Accepted,Medium,Org line C,E_1,G99 2nd,PROD150,se,Sweden,Curt
1-577236636,2011-09-23,0,10:06:56+01:00,Awaiting Assignment,Queued,Medium,Org line C,E_1,G99 2nd,PROD150,se,Sweden,Curt
1-577236636,2011-11-21,59,13:06:01+01:00,In Progress,Accepted,Medium,Org line C,E_1,L1 2nd,PROD150,se,Sweden,Curt
1-577236636,2012-03-15,115,09:50:51+01:00,Closed,Completed,Medium,Org line C,E_1,L1 2nd,PROD150,se,Sweden,Curt
1-577288653,2011-09-23,-174,12:22:47+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-577288653,2011-09-23,0,12:30:07+01:00,Awaiting Assignment,Queued,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-577288653,2011-09-23,0,12:34:00+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,Sweden,SV
1-577288653,2011-09-23,0,12:34:10+01:00,Assigned,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-577288653,2012-01-31,130,08:47:43+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,POLAND,Ewa
1-577288653,2012-01-31,0,08:52:41+01:00,Closed,Completed,Medium,Org line G3,,G199 3rd,PROD97,us,POLAND,Ewa
1-577396354,2011-09-23,-130,18:29:57+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-577396354,2011-09-23,0,18:33:50+01:00,Awaiting Assignment,Queued,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-577396354,2011-09-23,0,18:43:44+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,Sweden,SV
1-577396354,2011-09-23,0,18:44:15+01:00,Assigned,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-577396354,2012-02-06,136,20:50:03+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,POLAND,Ewa
1-577396354,2012-02-06,0,20:52:13+01:00,Closed,Completed,Medium,Org line G3,,G199 3rd,PROD97,us,POLAND,Ewa
1-577685618,2011-09-26,-133,15:42:48+01:00,In Progress,Accepted,Medium,Org line C,C_3,G94 3rd,PROD348,gb,Sweden,Dag
1-577685618,2011-11-24,59,09:18:50+01:00,In Progress,Accepted,Medium,Org line C,C_3,G94 3rd,PROD348,gb,Sweden,Dag
1-577685618,2012-02-15,83,12:39:07+01:00,Closed,Completed,Medium,Org line C,C_3,G94 3rd,PROD348,gb,Sweden,Dag
1-577737791,2011-09-26,-142,11:40:54+01:00,Awaiting Assignment,Queued,Medium,Org line C,E_5,G92,PROD348,us,INDIA,Amit
1-577737791,2011-09-29,3,11:28:27+01:00,In Progress,Accepted,Medium,Org line C,E_5,G92,PROD348,us,INDIA,Siddarth
1-577737791,2011-09-29,0,12:32:15+01:00,Awaiting Assignment,Queued,Medium,Org line C,E_4,G88 2nd,PROD348,us,USA,Robert
1-577737791,2011-10-04,5,09:26:26+01:00,In Progress,Accepted,Medium,Org line C,E_4,G88 2nd,PROD348,us,INDIA,Ravi
1-577737791,2011-10-04,0,09:26:57+01:00,Wait,Accepted,Medium,Org line C,E_4,G88 2nd,PROD348,us,INDIA,Ravi
1-577737791,2012-01-03,91,11:54:12+01:00,In Progress,Accepted,Medium,Org line C,E_4,G88 2nd,PROD348,us,INDIA,Ravi
1-577737791,2012-01-03,0,11:58:57+01:00,Wait,Accepted,Medium,Org line C,E_4,G88 2nd,PROD348,us,INDIA,Ravi
1-577737791,2012-01-18,15,12:04:44+01:00,In Progress,Accepted,Medium,Org line C,E_4,G88 2nd,PROD348,us,INDIA,Ravi
1-577737791,2012-01-18,0,12:04:45+01:00,Closed,Completed,Medium,Org line C,E_4,G88 2nd,PROD348,us,INDIA,Ravi
1-577834779,2011-09-26,-114,13:50:49+01:00,In Progress,Accepted,Medium,Org line C,E_1,G294 2nd,PROD306,se,USA,Mitchell
1-577834779,2011-09-26,0,13:52:27+01:00,Assigned,Accepted,Medium,Org line C,E_1,G294 2nd,PROD306,se,USA,Mitchell
1-577834779,2012-02-29,156,15:36:55+01:00,Closed,Completed,Medium,Org line C,E_1,G294 2nd,PROD306,se,USA,Mitchell
1-577996886,2011-09-27,-155,03:53:16+01:00,In Progress,Accepted,Major,Org line G4,,G51 2nd,PROD597,in,Sweden,Ing-Marie
1-577996886,2011-10-06,9,12:46:24+01:00,Awaiting Assignment,Queued,Major,Org line G4,,G51 2nd,PROD597,in,Sweden,Ing-Marie
1-577996886,2011-10-12,6,17:10:26+01:00,Awaiting Assignment,Queued,Major,Org line A2,D_1,G197 2nd,PROD597,in,POLAND,Jaroslaw
1-577996886,2011-10-18,6,15:00:00+01:00,Awaiting Assignment,Queued,Major,Org line G4,,G51 2nd,PROD597,in,Sweden,Ing-Marie
1-577996886,2011-12-16,59,18:27:10+01:00,Awaiting Assignment,Queued,Major,Org line C,E_1,G55 2nd,PROD597,in,Belgium,Peter
1-577996886,2012-01-17,32,15:31:59+01:00,Awaiting Assignment,Queued,Major,Org line C,C_1,G56 3rd,PROD597,in,Belgium,Peter
1-577996886,2012-01-17,0,15:32:49+01:00,Assigned,Accepted,Major,Org line C,C_1,G56 3rd,PROD597,in,Sweden,Linda
1-577996886,2012-01-17,0,15:34:31+01:00,In Progress,Accepted,Major,Org line C,C_1,G56 3rd,PROD597,in,Sweden,Linda
1-577996886,2012-03-02,45,12:22:43+01:00,Awaiting Assignment,Queued,Major,Org line C,E_8,G119 2nd,PROD597,in,INDIA,Vinay
1-577996886,2012-05-23,82,11:41:24+01:00,In Progress,Accepted,Major,Org line C,E_8,G119 2nd,PROD597,in,INDIA,Vinay
1-577996886,2012-05-23,0,12:26:26+01:00,In Progress,Accepted,Major,Org line C,E_8,G119 2nd,PROD597,in,INDIA,Anup
1-577996886,2012-05-23,0,12:26:40+01:00,Closed,Completed,Major,Org line C,E_8,G119 2nd,PROD597,in,INDIA,Anup
1-578105842,2011-09-27,-239,08:38:17+01:00,In Progress,Accepted,High,Org line C,E_4,G88 2nd,PROD348,fr,USA,Robert
1-578105842,2011-09-27,0,08:41:46+01:00,Awaiting Assignment,Queued,High,Org line C,E_4,G88 2nd,PROD348,fr,USA,Robert
1-578105842,2011-09-28,1,02:53:29+01:00,In Progress,Accepted,High,Org line C,E_5,G92,PROD348,fr,INDIA,Debashish
1-578105842,2011-09-28,0,03:11:27+01:00,Awaiting Assignment,Queued,High,Org line C,E_4,G88 2nd,PROD348,fr,USA,Robert
1-578105842,2011-09-28,0,10:49:58+01:00,Awaiting Assignment,Queued,High,Org line C,,V34 2nd,PROD348,fr,France,Laurent
1-578105842,2012-02-15,140,15:18:55+01:00,In Progress,Accepted,High,Org line C,,V34 2nd,PROD348,fr,France,Nicolas
1-578105842,2012-02-15,0,15:39:53+01:00,Closed,Completed,High,Org line C,,V34 2nd,PROD348,fr,France,Nicolas
1-578252937,2011-09-27,-141,13:03:45+01:00,In Progress,Accepted,Low,Org line C,E_4,G88 2nd,PROD348,us,Sweden,Lars-Ove
1-578252937,2012-04-17,203,11:36:39+01:00,Closed,Completed,Low,Org line C,E_4,G88 2nd,PROD348,us,Sweden,Lars-Ove
1-578579972,2011-09-28,-202,08:32:35+01:00,In Progress,Accepted,Low,Org line G4,,S33 2nd,PROD374,se,Sweden,H?an
1-578579972,2012-01-16,110,10:22:21+01:00,Closed,Completed,Low,Org line G4,,S33 2nd,PROD374,se,Sweden,H?an
1-578598959,2011-09-28,-110,10:39:49+01:00,In Progress,Accepted,Medium,Org line C,E_7,G153 2nd,PROD153,se,Sweden,Maria
1-578598959,2011-09-28,0,10:41:01+01:00,In Progress,Accepted,Medium,Org line C,E_7,G153 2nd,PROD153,se,Sweden,Maria
1-578598959,2011-09-28,0,10:45:41+01:00,Awaiting Assignment,Queued,Medium,Org line C,E_7,G153 2nd,PROD153,se,Sweden,Maria
1-578598959,2011-10-05,7,07:42:47+01:00,In Progress,Accepted,Medium,Org line C,E_7,G153 2nd,PROD153,se,INDIA,Pai
1-578598959,2012-01-10,97,08:54:20+01:00,Closed,Completed,Medium,Org line C,E_7,G153 2nd,PROD153,se,INDIA,Pai
1-578612825,2011-09-28,-104,09:45:37+01:00,In Progress,Accepted,Low,Org line V2,,T10 2nd,PROD615,se,Sweden,Elisabet
1-578612825,2011-10-19,21,11:14:02+01:00,Awaiting Assignment,Queued,Low,Org line V2,,T10 2nd,PROD615,se,Sweden,Elisabet
1-578612825,2011-11-13,25,22:26:04+01:00,In Progress,Accepted,Low,Org line V2,,T10 2nd,PROD615,se,Sweden,Ioannis
1-578612825,2012-02-20,99,09:35:47+01:00,Closed,Completed,Low,Org line V2,,T10 2nd,PROD615,se,Sweden,Ioannis
1-578612990,2011-09-28,-145,10:10:15+01:00,In Progress,Accepted,High,Org line C,E_1,G55 2nd,PROD745,be,Belgium,Peter
1-578612990,2011-09-28,0,10:11:24+01:00,In Progress,Accepted,High,Org line C,E_1,G55 2nd,PROD745,be,Belgium,Peter
1-578612990,2011-09-29,1,21:24:51+01:00,Awaiting Assignment,Queued,High,Org line C,E_1,G55 2nd,PROD745,be,Belgium,Peter
1-578612990,2011-09-30,1,08:56:01+01:00,Assigned,Accepted,High,Org line C,E_1,G55 2nd,PROD745,be,Sweden,Patrik
1-578612990,2011-10-13,13,13:29:22+01:00,Assigned,Accepted,High,Org line C,E_1,G55 2nd,PROD745,be,Sweden,J?gen
1-578612990,2011-12-14,62,16:01:57+01:00,In Progress,Accepted,High,Org line C,E_1,G55 2nd,PROD745,be,Sweden,J?gen
1-578612990,2012-02-29,77,14:57:57+01:00,Closed,Completed,High,Org line C,E_1,G55 2nd,PROD745,be,Sweden,J?gen
1-578686199,2011-09-28,-154,13:01:35+01:00,In Progress,Accepted,Medium,Org line C,E_4,G88 2nd,PROD498,us,INDIA,Antony
1-578686199,2012-04-16,201,10:49:57+01:00,Closed,Completed,Medium,Org line C,E_4,G88 2nd,PROD498,us,INDIA,Antony
1-578831063,2011-09-28,-201,18:42:44+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-578831063,2011-09-28,0,18:46:57+01:00,Awaiting Assignment,Queued,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-578831063,2011-09-28,0,18:51:32+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,Sweden,SV
1-578831063,2011-09-28,0,18:51:42+01:00,Assigned,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-578831063,2012-01-31,125,09:25:40+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,POLAND,Ewa
1-578831063,2012-01-31,0,09:26:03+01:00,Closed,Completed,Medium,Org line G3,,G199 3rd,PROD97,us,POLAND,Ewa
1-579078207,2011-09-29,-124,11:51:21+01:00,In Progress,Accepted,Low,Org line C,C_6,G286 3rd,PROD646,fr,France,Joseph
1-579078207,2012-01-04,97,13:34:34+01:00,Wait,Accepted,Low,Org line C,C_6,G286 3rd,PROD646,fr,France,Joseph
1-579078207,2012-02-29,56,14:47:56+01:00,Closed,Completed,Low,Org line C,C_6,G286 3rd,PROD646,fr,France,Joseph
1-579211624,2011-09-29,-153,16:45:39+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-579211624,2011-09-29,0,16:55:24+01:00,Awaiting Assignment,Queued,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-579211624,2011-09-29,0,18:58:45+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,Sweden,Kannan
1-579211624,2011-09-29,0,18:58:55+01:00,Assigned,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-579211624,2012-01-30,123,13:57:31+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,POLAND,Ewa
1-579211624,2012-01-30,0,14:17:14+01:00,Closed,Completed,Medium,Org line G3,,G199 3rd,PROD97,us,POLAND,Ewa
1-579250167,2011-09-30,-122,03:22:34+01:00,In Progress,Accepted,Medium,Org line C,E_4,G88 2nd,PROD793,us,INDIA,Hineesh
1-579250167,2012-01-05,97,21:58:23+01:00,Wait,Accepted,Medium,Org line C,E_4,G88 2nd,PROD793,us,INDIA,Hineesh
1-579250167,2012-04-12,98,13:37:07+01:00,Closed,Completed,Medium,Org line C,E_4,G88 2nd,PROD793,us,INDIA,Hineesh
1-579369463,2011-09-30,-195,08:26:22+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD96,us,USA,Carolyn
1-579369463,2011-09-30,0,08:27:51+01:00,Awaiting Assignment,Queued,Medium,Org line G3,,G199 3rd,PROD96,us,USA,Carolyn
1-579369463,2011-09-30,0,08:35:47+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD96,us,Sweden,SV
1-579369463,2011-09-30,0,08:36:03+01:00,Assigned,Accepted,Medium,Org line G3,,G199 3rd,PROD96,us,USA,Carolyn
1-579369463,2012-01-30,122,13:57:46+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD96,us,POLAND,Ewa
1-579369463,2012-01-30,0,14:11:58+01:00,Closed,Completed,Medium,Org line G3,,G199 3rd,PROD96,us,POLAND,Ewa
1-579425746,2011-09-30,-122,11:13:32+01:00,In Progress,Accepted,Medium,Org line C,E_8,G186 2nd,PROD474,in,Sweden,Jonas
1-579425746,2011-09-30,0,11:14:16+01:00,Awaiting Assignment,Queued,Medium,Org line C,E_8,G186 2nd,PROD474,in,Sweden,Jonas
1-579425746,2011-10-11,11,10:03:54+01:00,In Progress,Accepted,Medium,Org line C,E_8,G186 2nd,PROD474,in,INDIA,Sheetal
1-579425746,2011-10-11,0,10:04:02+01:00,Wait,Accepted,Medium,Org line C,E_8,G186 2nd,PROD474,in,INDIA,Sheetal
1-579425746,2011-12-07,57,14:21:13+01:00,Awaiting Assignment,Queued,Medium,Org line C,E_1,G13 2nd,PROD474,in,Sweden,Stefan
1-579425746,2011-12-09,2,13:31:20+01:00,Assigned,Accepted,Medium,Org line C,E_1,G13 2nd,PROD474,in,INDIA,Shaji
1-579425746,2012-01-19,41,07:12:20+01:00,Awaiting Assignment,Queued,Medium,Org line C,E_8,G181 2nd,PROD474,in,INDIA,Pranesh
1-579425746,2012-01-19,0,07:24:33+01:00,In Progress,Accepted,Medium,Org line C,E_8,G186 2nd,PROD474,in,INDIA,Sheetal
1-579425746,2012-01-19,0,07:25:08+01:00,Wait,Accepted,Medium,Org line C,E_8,G186 2nd,PROD474,in,INDIA,Sheetal
1-579425746,2012-02-22,34,08:40:00+01:00,Assigned,Accepted,Medium,Org line C,E_8,G186 2nd,PROD474,in,INDIA,Febin
1-579425746,2012-02-22,0,08:51:19+01:00,Wait,Accepted,Medium,Org line C,E_8,G186 2nd,PROD474,in,INDIA,Febin
1-579425746,2012-03-02,9,13:26:58+01:00,Awaiting Assignment,Queued,Medium,Org line C,E_8,G188 2nd,PROD474,in,INDIA,Pranesh
1-579425746,2012-03-29,27,12:10:34+01:00,In Progress,Accepted,Medium,Org line C,E_8,G186 2nd,PROD474,in,INDIA,Pradeesh
1-579425746,2012-03-29,0,12:10:53+01:00,Wait,Accepted,Medium,Org line C,E_8,G186 2nd,PROD474,in,INDIA,Pradeesh
1-579425746,2012-04-24,26,09:17:50+01:00,Closed,Completed,Medium,Org line C,E_8,G186 2nd,PROD474,in,INDIA,Pradeesh
1-579425846,2011-09-30,-207,11:16:37+01:00,In Progress,Accepted,Medium,Org line C,E_8,G119 2nd,PROD597,se,INDIA,Vinay
1-579425846,2011-09-30,0,11:17:49+01:00,Awaiting Assignment,Queued,Medium,Org line C,E_8,G119 2nd,PROD597,se,INDIA,Vinay
1-579425846,2011-10-25,25,09:48:30+01:00,Awaiting Assignment,Queued,Medium,Org line C,C_5,G120 3rd,PROD597,se,Sweden,Mathieu
1-579425846,2011-10-25,0,09:48:37+01:00,Assigned,Accepted,Medium,Org line C,C_5,G120 3rd,PROD597,se,France,Franck
1-579425846,2011-12-21,57,14:19:41+01:00,In Progress,Accepted,Medium,Org line C,C_5,G120 3rd,PROD597,se,France,Franck
1-579425846,2012-03-16,86,07:53:47+01:00,Closed,Completed,Medium,Org line C,C_5,G120 3rd,PROD597,se,France,Franck
1-579517011,2011-09-30,-168,14:56:38+01:00,In Progress,Accepted,Medium,Org line V2,,T2 2nd,PROD615,se,Sweden,Suzanne
1-579517011,2012-01-19,111,17:16:24+01:00,Wait,Accepted,Medium,Org line V2,,T2 2nd,PROD615,se,Sweden,Suzanne
1-579517011,2012-04-11,83,10:02:18+01:00,Closed,Completed,Medium,Org line V2,,T2 2nd,PROD615,se,Sweden,Suzanne
1-579636429,2011-09-30,-194,20:11:41+01:00,In Progress,Accepted,Medium,Org line G4,,S33 2nd,PROD374,se,Sweden,Roland
